Unnamed: 0,nan,nan.1,platform.obc.GPS.LastGpsTimeLog,platform.obc.GPS.UpdateGpsTimeLog[0:1],platform.obc.OBC.mramCorrectableErrorCount,platform.obc.OBC.mramNonCorrectableErrorCount,platform.obc.OBC.flashCorrectableErrorCount,platform.obc.OBC.flashNonCorrectableErrorCount,platform.obc.MagnetometerI2C.nackAddrCount,platform.obc.GPS.UpdateGpsTimeLog_1,platform.obc.GPS.UpdateGpsTimeLog_0,platform.obc.MagnetometerI2C.hwStateErrorCount,platform.obc.MagnetometerI2C.isrErrorCount,platform.obc.I2CBusA.nackAddrCount,platform.obc.I2CBusA.hwStateErrorCount,platform.obc.I2CBusA.isrErrorCount,platform.obc.I2CBusB.nackAddrCount,platform.obc.I2CBusB.hwStateErrorCount,platform.obc.I2CBusB.isrErrorCount,platform.obc.I2CBusC.nackAddrCount,platform.obc.I2CBusC.hwStateErrorCount,platform.obc.I2CBusC.isrErrorCount,platform.obc.GPSSerial.txFailures,platform.obc.GPSSerial.rxFailures,platform.obc.GPSSerial.framingErrors,platform.obc.GPSSerial.parityErrors,platform.obc.GPSSerial.overrunErrors,platform.BAT.status,platform.BAT.lastError,platform.BAT.autoResetCount,platform.BAT.brownOutResetCount,platform.EPS.status,platform.EPS.lastError,platform.EPS.softResetCount,platform.ADCS.fss1ErrorCodes,platform.ADCS.fss1ErrorCount,platform.ADCS.busCurrents[0],platform.ADCS.boardTemperature,platform.ADCS.detumbleCounter,platform.CMC.txPacketCount,platform.CMC.txOverrunErrorCount,platform.CMC.rxDtmfAndCounter,platform.CMC.rxPacketCount,platform.CMC.rxDroppedErrorCount,platform.CMC.rxCrcErrorCount,platform.CMC.rxOverrunErrorCount,platform.CMC.rxProtocolErrorCount,platform.CMC.temperatureSmps,platform.CMC.voltage3V3,platform.CMC.current3V3,payload.GMOD.DP_GMODMSPTemp,payload.GMOD.DP_ErrMessages,payload.GMOD.DP_FlashRolloverCounter,payload.GMOD.DP_CPLDTimeoutCounter,payload.GMOD.DP_SegFaultCount,payload.GMOD.DP_SegFaultType,payload.GMOD.DP_CorrBitErrorCount,payload.GMOD.DP_NonCorrBitErrorCount,payload.GMOD.DP_ForbiddenReadCount,core.EventDispatcher.overflowCount,EMOD.Serial.txFailures,EMOD.Serial.rxFailures,EMOD.Serial.framingErrors,EMOD.Serial.parityErrors,EMOD.Serial.overrunErrors,GMOD.Serial.txFailures,GMOD.Serial.rxFailures,GMOD.Serial.framingErrors,GMOD.Serial.parityErrors,GMOD.Serial.overrunErrors,comms.HMAC.authenticatedFrameCount,comms.HMAC.failedAuthenticationCount,comms.HMAC.droppedFrameCount,comms.HMAC.seqResyncCount,mission.ModeManager.EntryError,mission.ModeManager.ExitError,cdh.telemetry.DataPool.paramValid
157,8491071,14151,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,63657,15721,38633,200,31,0,127,0,0,0,0,0,18,829,17690,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
158,8491671,14152,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,65448,16145,38201,200,41,0,127,0,0,0,0,0,15,828,17583,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
159,8492271,14153,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,1703,15778,38169,200,51,0,127,0,0,0,0,0,15,828,17571,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
160,8492871,14154,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,3494,17773,38467,200,61,0,127,0,0,0,0,0,17,828,17595,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
161,8493471,14155,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,5285,14893,38837,200,71,0,127,0,0,0,0,0,19,828,17642,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
162,8494071,14156,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,7076,15304,39271,200,81,0,127,0,0,0,0,0,22,828,17737,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
163,8494671,14157,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,8867,15774,39655,200,91,0,127,0,0,0,0,0,24,829,17821,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
164,8495271,14158,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,10658,14154,39733,200,101,0,127,0,0,0,0,0,26,829,17880,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
165,8495871,14159,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,12449,17343,39413,200,111,0,127,0,0,0,0,0,24,829,17845,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
166,8496471,14160,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,14240,16757,38905,200,121,0,127,0,0,0,0,0,20,829,17749,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
167,8497071,14161,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,16034,16745,38372,200,131,0,127,0,0,0,0,0,17,828,17654,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
168,8497671,14162,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,17825,16751,38007,200,141,0,127,0,0,0,0,0,16,828,17595,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
169,8498272,14163,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,19616,17342,38142,200,151,0,127,0,0,0,0,0,17,829,17606,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
170,8498872,14164,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,21407,18266,38364,200,161,0,127,0,0,0,0,0,17,828,17595,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
171,8499472,14165,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,23198,15357,38662,200,171,0,127,0,0,0,0,0,19,828,17642,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
172,8500072,14166,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,24989,15816,39050,200,181,0,127,0,0,0,0,0,21,828,17702,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
173,8500672,14167,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,26780,13945,39348,200,191,0,127,0,0,0,0,0,23,829,17761,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
174,8501272,14168,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,28571,17619,39264,200,201,0,127,0,0,0,0,0,23,829,17797,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
175,8501872,14169,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,30362,18671,38869,200,211,0,127,0,0,0,0,0,20,829,17725,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
176,8502472,14170,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,32153,16101,38357,200,221,0,127,0,0,0,0,0,17,829,17642,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
177,8503072,14171,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,33944,16856,37936,200,231,0,127,0,0,0,0,0,15,828,17559,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
178,8503672,14172,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,35735,16482,37991,200,241,0,127,0,0,0,0,0,16,828,17559,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
179,8504272,14173,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,37526,16724,38267,200,251,0,127,0,0,0,0,0,17,828,17595,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
180,8504872,14174,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,39317,17431,38583,200,261,0,127,0,0,0,0,0,18,828,17618,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
181,8505472,14175,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,41108,18167,38909,200,271,0,127,0,0,0,0,0,21,828,17714,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
182,8506072,14176,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,42899,18578,39307,200,281,0,127,0,0,0,0,0,22,829,17761,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
183,8506672,14177,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,44690,15379,39467,200,291,0,127,0,0,0,0,0,23,829,17785,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
184,8507272,14178,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,46481,16990,39159,200,301,0,127,0,0,0,0,0,21,829,17749,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
185,8507872,14179,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,48272,15682,38688,200,311,0,127,0,0,0,0,0,18,829,17666,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
186,8508472,14180,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,50063,16413,38164,200,321,0,127,0,0,0,0,0,15,828,17583,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
187,8509072,14181,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,51854,18178,37998,200,331,0,127,0,0,0,0,0,14,828,17535,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
188,8509672,14182,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,53645,16717,38148,200,341,0,127,0,0,0,0,0,16,828,17559,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
189,8510272,14183,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,55436,15792,38403,200,351,0,127,0,0,0,0,0,18,828,17618,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
190,8510872,14184,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,57227,14606,38768,200,361,0,127,0,0,0,0,0,20,828,17690,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
191,8511472,14185,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,59018,17536,39098,200,371,0,127,0,0,0,0,0,22,829,17749,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
192,8512072,14186,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,60809,17187,39321,200,381,0,127,0,0,0,0,0,24,829,17809,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
193,8512672,14187,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,62601,16940,39238,200,391,0,127,0,0,0,0,0,23,829,17797,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
194,8513272,14188,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,64391,18172,38830,200,401,0,127,0,0,0,0,0,20,829,17714,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
195,8513872,14189,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,646,15927,38331,200,411,0,127,0,0,0,0,0,16,829,17630,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
196,8514472,14190,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,2437,14550,37887,200,421,0,127,0,0,0,0,0,14,828,17535,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
197,8515072,14191,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,4231,18576,37876,200,431,0,127,0,0,0,0,0,15,828,17547,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
198,8515672,14192,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,6022,16426,38166,200,441,0,127,0,0,0,0,0,17,828,17583,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
199,8516272,14193,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,7813,15119,38560,200,451,0,127,0,0,0,0,0,20,828,17678,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
200,8516872,14194,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,9604,15354,39013,200,461,0,127,0,0,0,0,0,23,828,17749,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
201,8517472,14195,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,11395,17682,39356,200,471,0,127,0,0,0,0,0,25,828,17856,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
202,8518072,14196,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,13186,17319,39489,200,481,0,127,0,0,0,0,0,25,829,17880,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
203,8518672,14197,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,14977,15267,39191,200,491,0,127,0,0,0,0,0,22,829,17809,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
204,8519272,14198,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,16768,16772,38730,200,501,0,127,0,0,0,0,0,19,829,17702,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
205,8519872,14199,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,18559,16274,38220,200,511,0,127,0,0,0,0,0,15,828,17606,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111111111111111111111111111111
206,8520472,14200,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,20350,18935,38127,200,523,0,127,1,0,1,0,0,14,828,17547,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11111111111111111111111111111111
207,8521072,14201,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,22141,17274,38250,200,824,0,127,29,0,5,0,0,21,828,17678,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,29,0,0,5,0,0,11111111111111111111111111111111
208,8521672,14202,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,23932,16030,38489,200,834,0,127,29,0,5,0,0,20,828,17690,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,29,0,0,5,0,0,11111111111111111111111111111111
209,8522272,14203,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,25723,15539,38884,200,844,0,127,29,0,5,0,0,21,828,17714,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,29,0,0,5,0,0,11111111111111111111111111111111
210,8522872,14204,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,27514,17177,39174,200,854,0,127,29,0,5,0,0,22,828,17749,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,29,0,0,5,0,0,11111111111111111111111111111111
211,8523472,14205,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,29305,16215,39401,200,864,0,127,29,0,5,0,0,24,829,17833,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,29,0,0,5,0,0,11111111111111111111111111111111
