Unnamed: 0,ODT,RowID,param readonly uint16 busVoltages[0:2],param readonly uint16 busCurrents[0:2],param readonly uint16 analogueToDigitalReference,param readonly uint16 sensorCurrent,param readonly uint16 rawGyroTemperature[0:2],param readonly raw3 gyroStatus,param readonly uint16 mtm1Temperature,param readonly uint16 eccStatisticsPacked_7,param readonly uint16 eccStatisticsPacked_6,param readonly uint16 eccStatisticsPacked_5,param readonly uint16 eccStatisticsPacked_4,param readonly uint16 eccStatisticsPacked_3,param readonly uint16 eccStatisticsPacked_2,param readonly uint16 eccStatisticsPacked_1,param readonly uint16 eccStatisticsPacked_0,param readonly uint16 rawGyroTemperature_2,param readonly uint16 rawGyroTemperature_1,param readonly uint16 rawGyroTemperature_0,param readonly uint16 busCurrents_2,param readonly uint16 busCurrents_1,param readonly uint16 busCurrents_0,param readonly uint16 busVoltages_2,param readonly uint16 busVoltages_1,param readonly uint16 busVoltages_0,param readonly uint16 mtm2Temperature,param readonly uint16 eccStatisticsPacked[0:7],param readonly uint16 fss1ErrorCount,param readonly uint16 currRow,param readonly uint32 lastSvUpdate,param readonly uint16 successfulSvUpdates,param readonly uint16 totalFixFailures,cdh.telemetry.DataPool.paramValid
1204,8505412,28351,140963000000000.0,73843500000000.0,32793,6657,2594200000000.0,110000001100000011,38821,0,0,0,0,32723,32723,25,25,38400,606,604,8960,1942,17193,40448,33162,32820,38743,129809441727716775377536728396988416,40930,0,0,0,0,1111111111
1205,8505712,28352,140864000000000.0,75089000000000.0,32790,8787,2602790000000.0,110000001100000011,39004,0,0,0,0,32723,32723,25,25,38272,607,606,59904,1323,17483,32768,29870,32797,38936,129809441727716775377536728396988416,41825,0,0,0,0,1111111111
1206,8506012,28353,140864000000000.0,78671000000000.0,32792,7122,2628560000000.0,110000001100000011,39177,0,0,0,0,32723,32723,25,25,37888,610,612,22016,1282,18317,32768,29870,32797,39144,129809441727716775377536728396988416,42721,0,0,0,0,1111111111
1207,8506312,28354,141118000000000.0,72662400000000.0,32792,5659,2637150000000.0,110000001100000011,39342,0,0,0,0,32723,32723,25,25,37760,611,614,24576,2186,16918,60416,38978,32856,39292,129809441727716775377536728396988416,43616,0,0,0,0,1111111111
1208,8506612,28355,141182000000000.0,78482000000000.0,32791,9173,2645740000000.0,110000001100000011,39369,0,0,0,0,32723,32723,25,25,37632,612,616,13312,955,18273,27648,32501,32871,39334,129809441727716775377536728396988416,44513,0,0,0,0,1111111111
1209,8506912,28356,140473000000000.0,64781100000000.0,32793,5550,2637150000000.0,110000001100000011,39276,0,0,0,0,32723,32723,25,25,37760,611,614,8960,1652,15083,64000,27459,32706,39239,129809441727716775377536728396988416,45407,0,0,0,0,1111111111
1210,8507212,28357,141298000000000.0,69587200000000.0,32791,7777,2619970000000.0,110000001100000011,39107,0,0,0,0,32723,32723,25,25,38016,609,610,16384,2134,16202,62464,33048,32898,39056,129809441727716775377536728396988416,46304,0,0,0,0,1111111111
1211,8507512,28358,141161000000000.0,74474800000000.0,32792,7867,2602790000000.0,110000001100000011,38888,0,0,0,0,32723,32723,25,25,38272,607,606,44032,1023,17340,55808,39746,32866,38842,129809441727716775377536728396988416,47198,0,0,0,0,1111111111
1212,8507812,28359,141294000000000.0,77820600000000.0,32790,9070,2585610000000.0,110000001100000011,38649,0,0,0,0,32723,32723,25,25,38528,605,602,7680,1336,18119,52224,37549,32897,38587,129809441727716775377536728396988416,48095,0,0,0,0,1111111111
1213,8508112,28360,140405000000000.0,71215000000000.0,32790,8732,2559840000000.0,110000001100000011,38380,0,0,0,0,32723,32723,25,25,38912,602,596,5632,2247,16581,20992,38438,32690,38332,129809441727716775377536728396988416,48989,0,0,0,0,1111111111
1214,8508412,28361,141126000000000.0,72091100000000.0,32791,6672,2534070000000.0,110000001100000011,38105,0,0,0,0,32723,32723,25,25,39296,599,590,12032,1128,16785,15360,29977,32858,38069,129809441727716775377536728396988416,49886,0,0,0,0,1111111111
1215,8508712,28362,141088000000000.0,73603000000000.0,32790,8036,2516890000000.0,110000001100000011,37995,0,0,0,0,32723,32723,25,25,39552,597,586,24064,2219,17137,16384,39967,32849,37922,129809441727716775377536728396988416,50780,0,0,0,0,1111111111
1216,8509012,28363,140933000000000.0,69192000000000.0,32792,6113,2516890000000.0,110000001100000011,37932,0,0,0,0,32723,32723,25,25,39552,597,586,53248,1172,16110,61952,34150,32813,37852,129809441727716775377536728396988416,51677,0,0,0,0,1111111111
1217,8509312,28364,140504000000000.0,74595100000000.0,32790,8925,2516890000000.0,110000001100000011,37986,0,0,0,0,32723,32723,25,25,39552,597,586,65280,1647,17368,28672,41730,32713,37912,129809441727716775377536728396988416,52571,0,0,0,0,1111111111
1218,8509612,28365,140787000000000.0,74346000000000.0,32789,8960,2525480000000.0,110000001100000011,38018,0,0,0,0,32723,32723,25,25,39424,598,588,41984,1771,17310,48640,34591,32779,37993,129809441727716775377536728396988416,53468,0,0,0,0,1111111111
1219,8509912,28366,140620000000000.0,75372500000000.0,32791,8506,2534070000000.0,110000001100000011,38136,0,0,0,0,32723,32723,25,25,39296,599,590,40192,1814,17549,63488,42277,32740,38057,129809441727716775377536728396988416,54362,0,0,0,0,1111111111
1220,8510212,28367,141204000000000.0,73727500000000.0,32793,6506,2542660000000.0,110000001100000011,38313,0,0,0,0,32723,32723,25,25,39168,600,592,39680,1394,17166,51200,40514,32876,38222,129809441727716775377536728396988416,55259,0,0,0,0,1111111111
1221,8510512,28368,140383000000000.0,74522100000000.0,32790,7929,2559840000000.0,110000001100000011,38494,0,0,0,0,32723,32723,25,25,38912,602,596,25856,1868,17351,62976,30424,32685,38442,129809441727716775377536728396988416,56153,0,0,0,0,1111111111
1222,8510812,28369,140920000000000.0,77648800000000.0,32792,5766,2577020000000.0,110000001100000011,38636,0,0,0,0,32723,32723,25,25,38656,604,600,10240,1316,18079,45056,32394,32810,38609,129809441727716775377536728396988416,57050,0,0,0,0,1111111111
1223,8511112,28370,141036000000000.0,68444700000000.0,32792,6646,2594200000000.0,110000001100000011,38815,0,0,0,0,32723,32723,25,25,38400,606,604,48896,1543,15936,14336,32942,32837,38748,129809441727716775377536728396988416,57947,0,0,0,0,1111111111
1224,8511412,28371,141088000000000.0,64875600000000.0,32792,5692,2611380000000.0,110000001100000011,38980,0,0,0,0,32723,32723,25,25,38144,608,608,46080,1815,15105,16384,39967,32849,38925,129809441727716775377536728396988416,58841,0,0,0,0,1111111111
1225,8511712,28372,140985000000000.0,78662400000000.0,32793,8956,2619970000000.0,110000001100000011,39154,0,0,0,0,32723,32723,25,25,38016,609,610,49152,1128,18315,64000,41175,32825,39074,129809441727716775377536728396988416,59737,0,0,0,0,1111111111
1226,8512012,28373,141058000000000.0,65657300000000.0,32791,9148,2628560000000.0,110000001100000011,39242,0,0,0,0,32723,32723,25,25,37888,610,612,7424,2059,15287,37888,40955,32842,39180,129809441727716775377536728396988416,60632,0,0,0,0,1111111111
1227,8512312,28374,140684000000000.0,77910800000000.0,32791,6240,2637150000000.0,110000001100000011,39287,0,0,0,0,32723,32723,25,25,37760,611,614,58368,1422,18140,30720,35800,32755,39211,129809441727716775377536728396988416,61528,0,0,0,0,1111111111
1228,8512612,28375,140834000000000.0,70686700000000.0,32790,9011,2628560000000.0,110000001100000011,39174,0,0,0,0,32723,32723,25,25,37888,610,612,54016,1956,16458,54272,30858,32790,39125,129809441727716775377536728396988416,62423,0,0,0,0,1111111111
1229,8512912,28376,140929000000000.0,76729700000000.0,32791,7203,2611380000000.0,110000001100000011,39000,0,0,0,0,32723,32723,25,25,38144,608,608,8448,1667,17865,51712,38651,32812,38958,129809441727716775377536728396988416,63320,0,0,0,0,1111111111
1230,8513212,28377,140555000000000.0,65683000000000.0,32790,5627,2594200000000.0,110000001100000011,38788,0,0,0,0,32723,32723,25,25,38400,606,604,65024,993,15293,44544,33496,32725,38732,129809441727716775377536728396988416,64214,0,0,0,0,1111111111
1231,8513512,28378,140684000000000.0,73736100000000.0,32791,8654,2577020000000.0,110000001100000011,38540,0,0,0,0,32723,32723,25,25,38656,604,600,12544,1548,17168,30720,35800,32755,38482,129809441727716775377536728396988416,65111,0,0,0,0,1111111111
1232,8513812,28379,141268000000000.0,75054700000000.0,32789,7248,2551250000000.0,110000001100000011,38285,0,0,0,0,32723,32723,25,25,39040,601,594,29440,2235,17475,18432,34037,32891,38224,129809441727716775377536728396988416,469,0,0,0,0,1111111111
1233,8514112,28380,140980000000000.0,67340900000000.0,32790,5895,2525480000000.0,110000001100000011,38002,0,0,0,0,32723,32723,25,25,39424,598,588,24832,1644,15679,2048,30418,32824,37972,129809441727716775377536728396988416,1365,0,0,0,0,1111111111
1234,8514412,28381,140778000000000.0,63174800000000.0,32791,9056,2508300000000.0,110000001100000011,37773,0,0,0,0,32723,32723,25,25,39680,596,584,17408,1923,14709,41984,28334,32777,37784,129809441727716775377536728396988416,2260,0,0,0,0,1111111111
1235,8514712,28382,141281000000000.0,74994500000000.0,32790,7563,2499710000000.0,110000001100000011,37754,0,0,0,0,32723,32723,25,25,39808,595,582,22784,1160,17461,35328,35793,32894,37691,129809441727716775377536728396988416,3157,0,0,0,0,1111111111
1236,8515012,28383,141135000000000.0,71391100000000.0,32791,7409,2499710000000.0,110000001100000011,37818,0,0,0,0,32723,32723,25,25,39808,595,582,55040,2343,16622,22016,36234,32860,37703,129809441727716775377536728396988416,4051,0,0,0,0,1111111111
1237,8515312,28384,140882000000000.0,69561400000000.0,32787,5517,2508300000000.0,110000001100000011,37910,0,0,0,0,32723,32723,25,25,39680,596,584,32256,1673,16196,46080,42384,32801,37856,129809441727716775377536728396988416,4948,0,0,0,0,1111111111
1238,8515612,28385,141302000000000.0,72662400000000.0,32790,5813,2525480000000.0,110000001100000011,38016,0,0,0,0,32723,32723,25,25,39424,598,588,24576,2186,16918,7168,28548,32899,38000,129809441727716775377536728396988416,5842,0,0,0,0,1111111111
1239,8515912,28386,141195000000000.0,78155600000000.0,32791,6986,2542660000000.0,110000001100000011,38231,0,0,0,0,32723,32723,25,25,39168,600,592,29696,1222,18197,44544,34257,32874,38169,129809441727716775377536728396988416,6739,0,0,0,0,1111111111
1240,8516212,28387,141135000000000.0,80294500000000.0,32789,7394,2559840000000.0,110000001100000011,38508,0,0,0,0,32723,32723,25,25,38912,602,596,24832,1318,18695,22016,36234,32860,38367,129809441727716775377536728396988416,7633,0,0,0,0,1111111111
1241,8516512,28388,140826000000000.0,65322300000000.0,32790,8633,2585610000000.0,110000001100000011,38710,0,0,0,0,32723,32723,25,25,38528,605,602,50944,2172,15209,33792,39860,32788,38635,129809441727716775377536728396988416,8530,0,0,0,0,1111111111
1242,8516812,28389,141015000000000.0,63449700000000.0,32792,8924,2594200000000.0,110000001100000011,38853,0,0,0,0,32723,32723,25,25,38400,606,604,24832,2260,14773,42496,40187,32832,38847,129809441727716775377536728396988416,9424,0,0,0,0,1111111111
1243,8517112,28390,140903000000000.0,62934300000000.0,32790,8705,2619970000000.0,110000001100000011,39129,0,0,0,0,32723,32723,25,25,38016,609,610,32512,2200,14653,17920,35139,32806,39017,129809441727716775377536728396988416,10321,0,0,0,0,1111111111
1244,8517412,28391,140461000000000.0,75995300000000.0,32791,8370,2637150000000.0,110000001100000011,39323,0,0,0,0,32723,32723,25,25,37760,611,614,28928,2268,17694,33280,40962,32703,39177,129809441727716775377536728396988416,11215,0,0,0,0,1111111111
1245,8517712,28392,141259000000000.0,70643700000000.0,32790,7419,2645740000000.0,110000001100000011,39385,0,0,0,0,32723,32723,25,25,37632,612,616,58624,1188,16448,11776,27780,32889,39346,129809441727716775377536728396988416,12112,0,0,0,0,1111111111
1246,8518012,28393,140847000000000.0,77756200000000.0,32792,8140,2645740000000.0,110000001100000011,39402,0,0,0,0,32723,32723,25,25,37632,612,616,6656,1710,18104,5632,32615,32793,39367,129809441727716775377536728396988416,13006,0,0,0,0,1111111111
1247,8518312,28394,141191000000000.0,78391900000000.0,32792,8938,2637150000000.0,110000001100000011,39312,0,0,0,0,32723,32723,25,25,37760,611,614,20224,2394,18252,34304,38758,32873,39263,129809441727716775377536728396988416,13903,0,0,0,0,1111111111
1248,8518612,28395,140860000000000.0,73706000000000.0,32789,7146,2628560000000.0,110000001100000011,39142,0,0,0,0,32723,32723,25,25,37888,610,612,41984,1010,17161,22528,34371,32796,39091,129809441727716775377536728396988416,14797,0,0,0,0,1111111111
1249,8518912,28396,140804000000000.0,69965100000000.0,32792,8302,2611380000000.0,110000001100000011,38915,0,0,0,0,32723,32723,25,25,38144,608,608,41728,1262,16290,10240,31847,32783,38875,129809441727716775377536728396988416,15694,0,0,0,0,1111111111
1250,8519212,28397,140877000000000.0,70334500000000.0,32791,7780,2585610000000.0,110000001100000011,38691,0,0,0,0,32723,32723,25,25,38528,605,602,20736,1763,16376,49664,31626,32800,38631,129809441727716775377536728396988416,16588,0,0,0,0,1111111111
1251,8519512,28398,140959000000000.0,62685200000000.0,32791,9180,2559840000000.0,110000001100000011,38425,0,0,0,0,32723,32723,25,25,38912,602,596,9216,2324,14595,30208,37663,32819,38376,129809441727716775377536728396988416,17485,0,0,0,0,1111111111
1252,8519812,28399,141285000000000.0,73895000000000.0,32791,8163,2542660000000.0,110000001100000011,38174,0,0,0,0,32723,32723,25,25,39168,600,592,50688,1337,17205,45568,31292,32895,38116,129809441727716775377536728396988416,18379,0,0,0,0,1111111111
1253,8520112,28400,141092000000000.0,70158400000000.0,32790,5714,2525480000000.0,110000001100000011,38037,0,0,0,0,32723,32723,25,25,39424,598,588,36864,1666,16335,26624,35466,32850,37965,129809441727716775377536728396988416,19276,0,0,0,0,1111111111
1254,8520412,28401,140577000000000.0,77279500000000.0,32792,8356,2525480000000.0,110000001100000011,37971,0,0,0,0,32723,32723,25,25,39424,598,588,23296,2341,17993,2560,41510,32730,37990,129809441727716775377536728396988416,20170,0,0,0,0,1111111111
1255,8520712,28402,140787000000000.0,69239300000000.0,32792,5500,2525480000000.0,110000001100000011,38002,0,0,0,0,32723,32723,25,25,39424,598,588,35072,2017,16121,48640,34591,32779,38011,129809441727716775377536728396988416,21067,0,0,0,0,1111111111
1256,8521012,28403,140946000000000.0,64244200000000.0,32790,6453,2534070000000.0,110000001100000011,38081,0,0,0,0,32723,32723,25,25,39296,599,590,18944,1208,14958,13312,35907,32816,38103,129809441727716775377536728396988416,21964,0,0,0,0,1111111111
1257,8521312,28404,140847000000000.0,74904300000000.0,32790,5709,2542660000000.0,110000001100000011,38212,0,0,0,0,32723,32723,25,25,39168,600,592,37632,1073,17440,5632,32615,32793,38171,129809441727716775377536728396988416,22858,0,0,0,0,1111111111
1258,8521612,28405,140903000000000.0,67826200000000.0,32791,5717,2551250000000.0,110000001100000011,38372,0,0,0,0,32723,32723,25,25,39040,601,594,46592,1166,15792,17920,35139,32806,38307,129809441727716775377536728396988416,23754,0,0,0,0,1111111111
1259,8521912,28406,141174000000000.0,77296600000000.0,32790,5698,2568430000000.0,110000001100000011,38578,0,0,0,0,32723,32723,25,25,38784,603,598,42496,1122,17997,7168,41503,32869,38484,129809441727716775377536728396988416,24649,0,0,0,0,1111111111
1260,8522212,28407,140985000000000.0,61723100000000.0,32791,9102,2585610000000.0,110000001100000011,38733,0,0,0,0,32723,32723,25,25,38528,605,602,12032,1907,14371,64000,41175,32825,38707,129809441727716775377536728396988416,25546,0,0,0,0,1111111111
1261,8522512,28408,141096000000000.0,70321600000000.0,32790,5608,2602790000000.0,110000001100000011,38847,0,0,0,0,32723,32723,25,25,38272,607,606,61440,1532,16373,36864,30965,32851,38859,129809441727716775377536728396988416,26440,0,0,0,0,1111111111
1262,8522812,28409,140388000000000.0,69007400000000.0,32791,8611,2611380000000.0,110000001100000011,39002,0,0,0,0,32723,32723,25,25,38144,608,608,23040,2448,16067,59392,41182,32686,39016,129809441727716775377536728396988416,27337,0,0,0,0,1111111111
1263,8523112,28410,141242000000000.0,81359700000000.0,32791,9177,2619970000000.0,110000001100000011,39186,0,0,0,0,32723,32723,25,25,38016,609,610,32000,2052,18943,50176,30524,32885,39109,129809441727716775377536728396988416,28231,0,0,0,0,1111111111
1264,8523412,28411,141152000000000.0,68444700000000.0,32792,6770,2637150000000.0,110000001100000011,39377,0,0,0,0,32723,32723,25,25,37760,611,614,48896,1543,15936,49152,33489,32864,39231,129809441727716775377536728396988416,29128,0,0,0,0,1111111111
1265,8523712,28412,140869000000000.0,77069000000000.0,32793,8793,2645740000000.0,110000001100000011,39390,0,0,0,0,32723,32723,25,25,37632,612,616,16896,1630,17944,29184,40628,32798,39301,129809441727716775377536728396988416,30022,0,0,0,0,1111111111
1266,8524012,28413,140912000000000.0,72898600000000.0,32791,8016,2637150000000.0,110000001100000011,39254,0,0,0,0,32723,32723,25,25,37760,611,614,23040,1832,16973,24576,41396,32808,39200,129809441727716775377536728396988416,30919,0,0,0,0,1111111111
1267,8524312,28414,141096000000000.0,62904200000000.0,32791,7957,2619970000000.0,110000001100000011,39052,0,0,0,0,32723,32723,25,25,38016,609,610,61952,1662,14646,36864,30965,32851,39003,129809441727716775377536728396988416,31813,0,0,0,0,1111111111
1268,8524612,28415,140697000000000.0,76798400000000.0,32789,5578,2594200000000.0,110000001100000011,38819,0,0,0,0,32723,32723,25,25,38400,606,604,61440,1369,17881,47616,37556,32758,38767,129809441727716775377536728396988416,32710,0,0,0,0,1111111111
1269,8524912,28416,140572000000000.0,79409800000000.0,32791,7702,2577020000000.0,110000001100000011,38544,0,0,0,0,32723,32723,25,25,38656,604,600,45568,2283,18489,6144,30752,32729,38514,129809441727716775377536728396988416,33604,0,0,0,0,1111111111
1270,8525212,28417,140491000000000.0,71227800000000.0,32789,7198,2551250000000.0,110000001100000011,38282,0,0,0,0,32723,32723,25,25,39040,601,594,38400,951,16584,11776,39974,32710,38249,129809441727716775377536728396988416,34501,0,0,0,0,1111111111
1271,8525512,28418,141135000000000.0,77438400000000.0,32791,8376,2525480000000.0,110000001100000011,38036,0,0,0,0,32723,32723,25,25,39424,598,588,61440,2130,18030,22016,36234,32860,37986,129809441727716775377536728396988416,35395,0,0,0,0,1111111111
1272,8525812,28419,140864000000000.0,75995300000000.0,32790,8651,2516890000000.0,110000001100000011,37965,0,0,0,0,32723,32723,25,25,39552,597,586,28928,2268,17694,32768,29870,32797,37843,129809441727716775377536728396988416,36292,0,0,0,0,1111111111
1273,8526112,28420,140963000000000.0,74668100000000.0,32789,8991,2516890000000.0,110000001100000011,38004,0,0,0,0,32723,32723,25,25,39552,597,586,39168,1427,17385,40448,33162,32820,37854,129809441727716775377536728396988416,37186,0,0,0,0,1111111111
1274,8526412,28421,140680000000000.0,63295000000000.0,32791,8832,2525480000000.0,110000001100000011,38004,0,0,0,0,32723,32723,25,25,39424,598,588,46592,1021,14737,20480,40301,32754,37959,129809441727716775377536728396988416,38083,0,0,0,0,1111111111
1275,8526712,28422,140976000000000.0,76300200000000.0,32790,7948,2525480000000.0,110000001100000011,38138,0,0,0,0,32723,32723,25,25,39424,598,588,14848,1617,17765,57344,34918,32823,38048,129809441727716775377536728396988416,38977,0,0,0,0,1111111111
1276,8527012,28423,140577000000000.0,63789000000000.0,32790,7500,2542660000000.0,110000001100000011,38226,0,0,0,0,32723,32723,25,25,39168,600,592,33280,2223,14852,2560,41510,32730,38168,129809441727716775377536728396988416,39874,0,0,0,0,1111111111
